Time_s,Error
0.0233396558029444,-0.128782522976096
0.0233412266891119,-0.128781408250114
0.0233427974267426,-0.128780293156839
0.0233443680121466,-0.128779177699083
0.0233459384485586,-0.128778061874741
0.0233475087366353,-0.128776945683536
0.0233490788739197,-0.128775829127404
0.0233506488624714,-0.128774712205072
0.0233522187015374,-0.128773594917267
0.0233537883931489,-0.128772477262732
0.023355357937306,-0.128771359241656
0.0233569273316642,-0.128770240855898
0.0233584965766582,-0.12876912210534
0.0233600656749973,-0.12876800298824
0.0233616346256156,-0.128766883505544
0.0233632034276177,-0.128765763658083
0.0233647720838507,-0.128764643444011
0.0233663405923428,-0.128763522864924
0.0233679089538113,-0.128762401920498
0.0233694771698643,-0.128761280609772
0.0233710452379905,-0.128760158934728
0.0233726131606415,-0.128759036893801
0.0233741809362245,-0.128757914488317
0.0233757485672768,-0.128756791716647
0.0233773160533333,-0.128755668579309
0.0233788833934591,-0.12875454507716
0.0233804505865973,-0.128753421211145
0.0233820176372171,-0.128752296978244
0.0233835845415766,-0.128751172381326
0.0233851513021894,-0.128750047418775
0.0233867179174377,-0.128748922091936
0.023388284387503,-0.128747796400866
0.0233898507146916,-0.128746670344092
0.0233914168970605,-0.128745543923195
0.0233929829351274,-0.128744417137988
0.0233945488286464,-0.128743289988834
0.0233961145795654,-0.128742162474514
0.0233976801898706,-0.128741034593779
0.0233992456547487,-0.128739906350281
0.0234008109782165,-0.128738777741311
0.0234023761585591,-0.128737648768286
0.0234039411970131,-0.128736519430498
0.0234055060922733,-0.128735389729072
0.0234070708478398,-0.128734259661663
0.0234086354613441,-0.128733129230163
0.0234101999324834,-0.128731998434974
0.0234117642620639,-0.128730867275695
0.0234133284503825,-0.128729735752295
0.0234148924976747,-0.128728603864784
0.0234164564050915,-0.128727471612509
0.0234180201698544,-0.128726338997664
0.0234195837961218,-0.12872520601742
0.023421147281775,-0.128724072673489
0.0234227106262821,-0.12872293896644
0.0234242738309614,-0.128721804895497
0.0234258368941654,-0.128720670462037
0.0234273998179192,-0.12871953566477
0.0234289626035155,-0.128718400502937
0.0234305252510475,-0.128717264976648
0.0234320877574259,-0.128716129088328
0.0234336501266623,-0.128714992835242
0.0234352123571021,-0.128713856218768
0.02343677444849,-0.128712719239274
0.0234383364012649,-0.128711581896619
0.0234398982162936,-0.12871044419035
0.0234414598935417,-0.128709306120669
0.0234430214326293,-0.128708167688032
0.0234445828324885,-0.128707028893397
0.023446144095986,-0.12870588973485
0.0234477052229378,-0.128704750212702
0.0234492662121192,-0.128703610328024
0.0234508270646895,-0.128702470080147
0.0234523877793316,-0.128701329470211
0.0234539483596429,-0.128700188495762
0.0234555088027771,-0.128699047159058
0.0234570691106396,-0.128697905458881
0.0234586292811376,-0.128696763396938
0.0234601893169221,-0.128695620971466
0.0234617492157406,-0.12869447818429
0.0234633089802916,-0.128693335033609
0.0234648686084615,-0.128692191521145
0.0234664281028771,-0.12869104764515
0.0234679874618583,-0.128689903407029
0.0234695466856224,-0.128688758806798
0.023471105774852,-0.128687613844132
0.0234726647318975,-0.128686468517477
0.0234742235533221,-0.12868532282953
0.0234757822410921,-0.128684176779024
0.0234773407955819,-0.128683030365855
0.0234788992146198,-0.128681883591796
0.0234804575019027,-0.128680736454298
0.0234820156544189,-0.128679588955753
0.0234835736739624,-0.128678441095012
0.0234851315601219,-0.128677292872552
0.0234866893137761,-0.128676144287898
0.0234882469344403,-0.128674995341579
0.0234898044251805,-0.128673846031505
0.0234913617807935,-0.128672696361687
0.0234929190041472,-0.128671546330184
0.0234944760973687,-0.128670395935593
0.0234960330574643,-0.128669245180298
0.0234975898870026,-0.128668094062573
0.0234991465853813,-0.128666942583033
0.0235007031505945,-0.128665790743334
0.0235022595852472,-0.128664638541719
0.0235038158897997,-0.128663485978018
0.023505372064272,-0.128662333052386
0.0235069281075491,-0.128661179765818
0.0235084840211271,-0.128660026117376
0.0235100398043359,-0.128658872107726
0.0235115954560735,-0.128657717737858
0.0235131509769571,-0.128656563007483
0.0235147063707245,-0.128655407913995
0.0235162616342059,-0.128654252459915
0.0235178167697739,-0.12865309664365
0.0235193717731995,-0.128651940468513
0.0235209266467484,-0.128650783932991
0.0235224813924421,-0.128649627035746
0.0235240360108799,-0.1286484697765
0.0235255904998627,-0.128647312157058
0.0235271448609597,-0.12864615417642
0.0235286990924048,-0.128644995836069
0.0235302531983377,-0.128643837133087
0.0235318071752817,-0.128642678070232
0.0235333610252699,-0.128641518646157
0.0235349147452502,-0.128640358863307
0.0235364683383335,-0.128639198719526
0.0235380218027253,-0.128638038216323
0.0235395751427265,-0.128636877350649
0.0235411283548507,-0.128635716125275
0.0235426814405133,-0.12863455453931
0.0235442343981003,-0.128633392594128
0.0235457872315955,-0.128632230286914
0.0235473399373998,-0.128631067620525
0.023548892517673,-0.128629904593512
0.0235504449718458,-0.128628741206465
0.0235519972994567,-0.128627577459896
0.0235535495003835,-0.128626413354063
0.0235551015778225,-0.128625248886732
0.0235566535290623,-0.128624084060102
0.0235582053561216,-0.128622918872821
0.0235597570570257,-0.128621753326538
0.0235613086337109,-0.128620587419962
0.0235628600862279,-0.128619421153217
0.0235644114136814,-0.128618254527142
0.0235659626168553,-0.12861708754131
0.0235675136951476,-0.128615920196338
0.023569064649497,-0.128614752491683
0.0235706154810238,-0.128613584426664
0.0235721661888744,-0.128612416002085
0.0235737167711445,-0.128611247219547
0.0235752672321891,-0.128610078075928
0.023576817569347,-0.128608908573396
0.0235783677826036,-0.128607738712127
0.0235799178734646,-0.128606568491145
0.0235814678426951,-0.128605397910034
0.0235830176875927,-0.128604226970996
0.0235845674099744,-0.128603055672823
0.0235861170114084,-0.128601884014489
0.0235876664898164,-0.128600711997725
0.0235892158451126,-0.128599539622761
0.0235907650808514,-0.128598366887065
0.0235923141930022,-0.12859719379385
0.023593863183241,-0.128596020342008
0.0235954120522304,-0.128594846531198
0.0235969608012224,-0.12859367236063
0.0235985094273066,-0.128592497832671
0.0236000579343592,-0.128591322944541
0.0236016063196007,-0.128590147698508
0.0236031545860429,-0.128588972092445
0.0236047027302111,-0.128587796129151
0.0236062507529735,-0.128586619808127
0.023607798657326,-0.128585443127254
0.0236093464411951,-0.128584266088267
0.0236108941064137,-0.128583088689931
0.0236124416518397,-0.128581910933271
0.0236139890783553,-0.128580732817777
0.0236155363836299,-0.12857955434538
0.0236170835704246,-0.128578375514136
0.0236186306388927,-0.128577196324087
0.0236201775865151,-0.128576016777309
0.0236217244149578,-0.128574836872693
0.0236232711244977,-0.128573656610184
0.0236248177150266,-0.128572475990022
0.0236263641884196,-0.128571295010932
0.023627910544319,-0.128570113673343
0.0236294567827023,-0.12856893197743
0.0236310029013168,-0.12856774992507
0.0236325489027641,-0.128566567514434
0.0236340947845511,-0.128565384747584
0.0236356405525658,-0.12856420162017
0.023637186201173,-0.12856301813666
0.023638731734411,-0.12856183429412
0.0236402771501191,-0.128560650094358
0.023641822448622,-0.128559465537283
0.0236433676296204,-0.12855828062328
0.0236449126950495,-0.12855709535102
0.0236464576423124,-0.12855590972265
0.0236480024742112,-0.128554723736176
0.0236495471891982,-0.12855353739294
0.0236510917902483,-0.128552350690812
0.0236526362740413,-0.128551163632495
0.023654180640735,-0.128549976218027
0.0236557248936322,-0.12854878844502
0.0236572690305198,-0.12854760031533
0.0236588130510603,-0.128546411829372
0.0236603569570308,-0.128545222985932
0.0236619007477453,-0.128544033785691
0.0236634444256417,-0.128542844226923
0.0236649879855052,-0.128541654313802
0.0236665314326001,-0.128540464042424
0.0236680747632215,-0.128539273415797
0.023669617980153,-0.12853808243193
0.0236711610840019,-0.128536891090503
0.0236727040730112,-0.128535699393026
0.0236742469478783,-0.128534507339115
0.0236757897097821,-0.128533314928009
0.0236773323581308,-0.128532122160317
0.023678874893059,-0.128530929036089
0.0236804173145765,-0.128529735555467
